defect_id,defect_type,material_grade,product_id,date,dataset
1678,1000,Grade 1P,18433,2020-12-24,Training
260,1041,,11076,2021-01-05,Training
5944,1058,Grade 2,3357,2021-01-27,Test
2044,1078,Grade 1P,1245,2020-12-03,Training
4841,1045,Grade B1,8753,2020-12-16,Training
906,1098,Grade A,3851,2021-01-23,Training
3800,1041,Grade 1P,6836,2021-01-20,Training
2031,1041,Grade B1,5072,2020-12-25,Training
4290,1151,Grade 1,1407,2020-12-31,Training
1922,1079,Grade 2,1494,2021-01-23,Training
1833,1171,Grade 2,134,2020-12-04,Training
1578,1099,Grade B1,12779,2021-01-18,Training
4471,1171,Grade 1P,6020,2021-01-27,Training
4805,1151,Grade 1,5151,2021-01-09,Training
6212,1098,Grade 1,13767,2021-01-24,Test
4710,1041,Grade 2,908,2020-12-15,Training
4264,1151,Grade 1,1407,2020-12-31,Training
4683,1041,Grade 2,10629,2020-12-15,Training
224,1099,Grade 2,41,2021-01-10,Training
728,1086,Grade 2,7339,2021-01-23,Training
6040,1045,Grade 1P,5439,2020-12-24,Test
1146,1000,Grade 2P,891,2020-12-01,Training
5643,1078,Grade 2P,297,2020-12-23,Test
5668,1041,Grade 1P,6836,2021-01-20,Test
6406,1151,Grade KP,3405,2021-01-04,Test
2782,1099,Grade 1P,3905,2021-01-23,Training
851,1098,Grade A,3851,2021-01-23,Training
4345,1052,Grade B1,3127,2020-12-04,Training
5674,1079,Grade 2,2769,2020-12-22,Test
5137,1052,Grade 2,2173,2021-01-08,Test
2571,1086,Grade 2,3082,2020-12-01,Training
2948,1052,Grade 1,11288,2021-01-24,Training
117,1098,Grade 2,4710,2020-12-17,Training
650,1041,Grade 1,16864,2020-12-10,Training
3,1072,Grade 2P,7273,2021-01-03,Training
4226,1151,Grade 1,1407,2020-12-31,Training
472,1001,Grade 1,4996,2020-12-23,Training
5,1072,Grade 2P,7273,2021-01-03,Training
5456,1052,Grade 1,3405,2021-01-08,Test
924,1098,Grade A,1471,2021-01-23,Training
2615,1086,Grade 2,3082,2020-12-01,Training
4380,1171,Grade 1P,2785,2021-01-27,Training
1068,1079,Grade 1P,5377,2021-01-13,Training
2610,1086,Grade 2,3082,2020-12-01,Training
242,1045,,10318,2020-12-18,Training
5861,1099,Grade B1,2754,2020-12-04,Test
1165,1000,Grade 2P,20220,2020-12-01,Training
2890,1052,,8749,2021-01-01,Training
3791,1041,Grade 1P,15535,2021-01-20,Training
2417,1078,Grade 2P,2301,2020-12-24,Training
3573,1041,Grade 2P,12655,2020-12-19,Training
3477,1078,Grade 2,6196,2021-01-23,Training
2583,1086,Grade 2,3082,2020-12-01,Training
1610,1000,Grade 1P,14536,2020-12-24,Training
6512,1030,Grade 1P,8574,2021-01-07,Test
2344,1072,Grade 2P,7273,2021-01-03,Training
2729,1053,Grade B1,1786,2020-12-29,Training
6327,1086,Grade 2,7339,2021-01-23,Test
1317,1030,Grade 1P,8574,2021-01-07,Training
3504,1084,Grade 2,7079,2021-01-23,Training
3868,1030,Grade 1P,8574,2021-01-07,Training
6281,1052,Grade 1,6714,2020-12-04,Test
2382,1151,Grade 2,10249,2021-01-11,Training
1980,1041,Grade 1P,3516,2020-12-25,Training
3570,1041,Grade 2P,12655,2020-12-19,Training
1766,1171,Grade 2,9346,2020-12-04,Training
5515,1052,Grade 1,6865,2020-12-26,Test
2759,1001,,9389,2020-12-17,Training
6289,1084,Grade 1,8301,2020-12-05,Test
2492,1072,Grade 2P,10809,2021-01-21,Training
4063,1030,Grade B1,14868,2021-01-07,Training
4774,1060,Grade 1,9580,2021-01-09,Training
1498,1098,Grade AP,6847,2020-12-13,Training
4262,1151,Grade 1,1407,2020-12-31,Training
2163,1052,Grade 2,2173,2021-01-08,Training
1174,1041,Grade 2P,260,2020-12-04,Training
6097,1086,Grade 2,15429,2020-12-01,Test
232,1099,Grade 2,41,2021-01-10,Training
66,1086,Grade 2,15429,2020-12-01,Training
1608,1000,Grade 1P,14536,2020-12-24,Training
3339,1072,Grade 2,1123,2020-12-26,Training
3652,1060,Grade 1,15660,2020-12-25,Training
4688,1041,Grade 2,10629,2020-12-15,Training
125,1098,Grade 2,4710,2020-12-17,Training
5464,1078,Grade 1,25846,2021-01-18,Test
1301,1030,Grade 1P,8574,2021-01-07,Training
1981,1041,Grade 1P,3516,2020-12-25,Training
6098,1098,Grade 2,4710,2020-12-17,Test
6035,1045,Grade 1P,11032,2020-12-24,Test
2080,1052,Grade 2,6702,2021-01-08,Training
4636,1058,Grade 2,3357,2021-01-27,Training
6377,1098,Grade A,3851,2021-01-23,Test
3142,1078,Grade 1,25846,2021-01-18,Training
5842,1052,Grade B1,2368,2020-12-04,Test
3401,1052,Grade 2,15521,2020-12-10,Training
6014,1045,Grade B1,8753,2020-12-16,Test
2817,1078,Grade 1P,10010,2021-01-14,Training
923,1098,Grade A,1471,2021-01-23,Training
1651,1000,Grade 1P,18433,2020-12-24,Training
5220,1072,Grade 2P,7273,2021-01-03,Test
5224,1072,Grade 2P,7273,2021-01-03,Test
5073,1078,Grade 2P,5002,2020-12-01,Training
5545,1078,Grade 2,9587,2020-12-10,Test
4677,1041,Grade 2,6838,2020-12-15,Training
369,1099,Grade 2,13550,2021-01-24,Training
3343,1072,Grade 2,1123,2020-12-26,Training
2130,1052,Grade 2,2173,2021-01-08,Training
4179,1077,Grade 1P,862,2020-12-31,Training
4625,1058,Grade 2,3357,2021-01-27,Training
530,1079,Grade 1,5357,2021-01-18,Training
4877,1098,Grade 1P,5497,2021-01-21,Training
55,1086,Grade 2,15429,2020-12-01,Training
643,1086,Grade 1,5794,2020-12-05,Training
307,1079,,11926,2021-01-01,Training
2786,1099,Grade 1P,3905,2021-01-23,Training
1281,1030,Grade 1P,5283,2021-01-07,Training
4776,1060,Grade 1,9580,2021-01-09,Training
2060,1086,Grade B1,14168,2020-12-16,Training
5490,1078,Grade 1,16361,2020-12-16,Test
5243,1078,Grade 2P,969,2020-12-24,Test
4488,1171,Grade 1P,6020,2021-01-27,Training
3700,1078,Grade 2P,12832,2020-12-23,Training
4199,1151,Grade 1,1407,2020-12-31,Training
2898,1099,Grade 1,13010,2020-12-15,Training
4258,1151,Grade 1,1407,2020-12-31,Training
5273,1072,Grade 2P,10809,2021-01-21,Test
2306,1072,Grade 2P,7273,2021-01-03,Training
2266,1099,Grade 1P,8624,2020-12-01,Training
5338,1099,Grade 1P,3905,2021-01-23,Test
2316,1072,Grade 2P,7273,2021-01-03,Training
1758,1171,Grade 2,9346,2020-12-04,Training
5295,1086,Grade 2,3082,2020-12-01,Test
1973,1030,Grade 2,6078,2021-01-23,Training
5849,1052,Grade B1,3127,2020-12-04,Test
3173,1078,Grade 1,8888,2020-12-16,Training
2413,1078,Grade 2P,2301,2020-12-24,Training
528,1079,Grade 1,5357,2021-01-18,Training
5638,1078,Grade 2P,13540,2020-12-23,Test
3956,1060,Grade B1,6131,2021-01-07,Training
6294,1084,Grade 1,6078,2020-12-05,Test
4755,1060,Grade 1,9580,2021-01-09,Training
5699,1030,Grade 1P,8574,2021-01-07,Test
5940,1058,Grade 2,3357,2021-01-27,Test
3178,1078,Grade 1,8888,2020-12-16,Training
4212,1151,Grade 1,1407,2020-12-31,Training
1974,1041,Grade 1P,3516,2020-12-25,Training
676,1041,Grade 1,9116,2020-12-10,Training
4244,1151,Grade 1,1407,2020-12-31,Training
671,1041,Grade 1,9116,2020-12-10,Training
5834,1151,Grade 1,1407,2020-12-31,Test
1892,1151,Grade 2,290,2020-12-01,Training
3322,1072,Grade 2,1123,2020-12-26,Training
284,1019,,1553,2021-01-05,Training
1724,1171,Grade 2,2913,2020-12-04,Training
2967,1052,Grade 2,15029,2021-01-11,Training
4511,1171,Grade 1P,6020,2021-01-27,Training
904,1098,Grade A,3851,2021-01-23,Training
6544,1151,Grade 2,15948,2021-01-27,Test
765,1086,Grade 2,7339,2021-01-23,Training
1911,1151,Grade 2,6430,2021-01-23,Training
4098,1030,Grade B1,8369,2021-01-07,Training
3879,1030,Grade 1P,8574,2021-01-07,Training
4194,1151,Grade 1,1407,2020-12-31,Training
3874,1030,Grade 1P,8574,2021-01-07,Training
4356,1052,Grade B1,3127,2020-12-04,Training
5683,1078,Grade KP,206,2020-12-07,Test
2613,1086,Grade 2,3082,2020-12-01,Training
4220,1151,Grade 1,1407,2020-12-31,Training
3087,1099,Grade 1,7029,2021-01-06,Training
3635,1041,Grade 2P,3993,2020-12-04,Training
2852,1072,,328,2020-12-18,Training
5563,1041,Grade 2,1446,2020-12-10,Test
3528,1098,Grade A,5243,2021-01-23,Training
137,1053,Grade B1,3979,2020-12-29,Training
4948,1045,Grade 1P,5439,2020-12-24,Training
2185,1052,Grade 2,3692,2021-01-08,Training
2133,1052,Grade 2,2173,2021-01-08,Training
3233,1052,Grade 1,6714,2020-12-04,Training
4910,1019,Grade 1P,783,2021-01-09,Training
4693,1041,Grade 2,10629,2020-12-15,Training
5213,1072,Grade 2P,7273,2021-01-03,Test
6518,1030,Grade 1P,8574,2021-01-07,Test
4317,1052,Grade 1P,17203,2020-12-04,Training
4400,1171,Grade 1P,2785,2021-01-27,Training
1336,1030,Grade 1P,8574,2021-01-07,Training
2022,1041,Grade B1,5072,2020-12-25,Training
4598,1052,Grade 2,3719,2021-01-27,Training
2502,1072,Grade 2P,16191,2021-01-21,Training
1363,1030,Grade 1P,11039,2021-01-07,Training
1334,1030,Grade 1P,8574,2021-01-07,Training
6651,1171,Grade 2,9346,2020-12-04,Test
2155,1052,Grade 2,2173,2021-01-08,Training
4586,1052,Grade 2,3719,2021-01-27,Training
2127,1052,Grade 2,1266,2021-01-08,Training
4729,1041,Grade 2,15154,2020-12-15,Training
4037,1078,Grade B1,4246,2021-01-07,Training
1257,1079,Grade 2P,2449,2020-12-23,Training
3334,1072,Grade 2,1123,2020-12-26,Training
3430,1041,Grade 2,1446,2020-12-10,Training
2834,1078,Grade 1P,10010,2021-01-14,Training
4775,1060,Grade 1,9580,2021-01-09,Training
1853,1041,Grade W1,11882,2020-12-14,Training
4914,1098,Grade 1P,5003,2021-01-09,Training
3093,1098,Grade 1,70,2020-12-26,Training
393,1079,Grade 1,11288,2021-01-24,Training
235,1099,Grade 2,41,2021-01-10,Training
1082,1151,Grade 1P,10734,2021-01-13,Training
1989,1041,Grade 1P,3516,2020-12-25,Training
4419,1171,Grade 1P,2785,2021-01-27,Training
4018,1078,,13081,2021-01-07,Training
775,1084,Grade 2,7079,2021-01-23,Training
2170,1052,Grade 2,3692,2021-01-08,Training
4589,1052,Grade 2,3719,2021-01-27,Training
678,1041,Grade 1,9116,2020-12-10,Training
249,1079,,4917,2020-12-18,Training
1579,1099,Grade B1,12779,2021-01-18,Training
3475,1078,Grade 2,6196,2021-01-23,Training
2086,1052,Grade 2,6702,2021-01-08,Training
1828,1171,Grade 2,134,2020-12-04,Training
6248,1079,Grade 1,5357,2021-01-18,Test
6458,1041,Grade AP,5223,2020-12-31,Test
4600,1052,Grade 2,3719,2021-01-27,Training
5679,1078,Grade 1,8987,2020-12-19,Test
721,1086,Grade 2,7339,2021-01-23,Training
6005,1060,Grade 1,1245,2021-01-02,Test
6301,1041,Grade 1,16864,2020-12-10,Test
2053,1086,Grade B1,14168,2020-12-16,Training
5362,1099,,2289,2021-01-05,Test
4234,1151,Grade 1,1407,2020-12-31,Training
4865,1098,Grade 1P,6267,2021-01-21,Training
2744,1053,Grade W1P,17860,2020-12-29,Training
6102,1098,Grade 2,4710,2020-12-17,Test
1465,1019,Grade 2,1736,2021-01-02,Training
1673,1000,Grade 1P,18433,2020-12-24,Training
2776,1099,,6335,2020-12-17,Training
2005,1041,Grade B1,5072,2020-12-25,Training
4627,1058,Grade 2,3357,2021-01-27,Training
4669,1041,Grade 2,10688,2020-12-15,Training
409,1000,Grade 1,5725,2021-01-24,Training
389,1079,Grade 1,1281,2021-01-24,Training
6047,1045,Grade 1P,127,2020-12-24,Test
2157,1052,Grade 2,2173,2021-01-08,Training
1638,1000,Grade 1P,18433,2020-12-24,Training
6188,1045,Grade 2,5873,2021-01-27,Test
5694,1030,Grade 1P,8574,2021-01-07,Test
4840,1045,Grade B1,8753,2020-12-16,Training
3981,1060,Grade B1,6131,2021-01-07,Training
5450,1098,Grade 1,70,2020-12-26,Test
4214,1151,Grade 1,1407,2020-12-31,Training
5004,1019,Grade 2,3753,2021-01-07,Training
5472,1078,Grade 1,8888,2020-12-16,Test
223,1099,Grade 2,41,2021-01-10,Training
2198,1052,Grade 2,3692,2021-01-08,Training
3192,1078,Grade 1,16361,2020-12-16,Training
4525,1171,Grade 1P,6020,2021-01-27,Training
1829,1171,Grade 2,134,2020-12-04,Training
6204,1079,Grade 1,367,2021-01-24,Test
5222,1072,Grade 2P,7273,2021-01-03,Test
5067,1078,Grade 2P,8599,2020-12-01,Training
802,1098,Grade A,7204,2021-01-23,Training
2891,1052,,8749,2021-01-01,Training
9,1072,Grade 2P,7273,2021-01-03,Training
1949,1079,Grade 2,17773,2021-01-23,Training
1843,1171,Grade 2,134,2020-12-04,Training
4860,1098,Grade AP,17636,2020-12-13,Training
255,1072,,328,2020-12-18,Training
5827,1151,Grade 1,1407,2020-12-31,Test
4541,1171,Grade 2,7613,2021-01-27,Training
6084,1078,Grade 2P,5002,2020-12-01,Test
1586,1019,Grade 1P,1123,2021-01-18,Training
2976,1098,Grade 1,13258,2021-01-15,Training
929,1098,Grade A,1471,2021-01-23,Training
5963,1041,Grade 2,12873,2020-12-15,Test
2528,1052,Grade 1,6078,2020-12-18,Training
5119,1052,Grade 2,6702,2021-01-08,Test
5434,1078,Grade 1,3974,2021-01-06,Test
3831,1078,Grade KP,206,2020-12-07,Training
4891,1098,Grade P1,9043,2020-12-01,Training
4192,1151,Grade 1,1407,2020-12-31,Training
5059,1078,Grade 2P,4011,2020-12-01,Training
2799,1078,Grade 1P,2252,2021-01-14,Training
544,1079,Grade 1,1932,2021-01-18,Training
2765,1099,,6335,2020-12-17,Training
6054,1045,Grade 1P,127,2020-12-24,Test
6165,1041,,2289,2021-01-05,Test
5581,1084,Grade 2,7079,2021-01-23,Test
1150,1000,Grade 2P,16240,2020-12-01,Training
5225,1072,Grade 2P,7273,2021-01-03,Test
4524,1171,Grade 1P,6020,2021-01-27,Training
672,1041,Grade 1,9116,2020-12-10,Training
3075,1099,Grade 1,4920,2021-01-06,Training
362,1099,Grade 2,13550,2021-01-24,Training
5158,1052,Grade 2,3692,2021-01-08,Test
2851,1072,,328,2020-12-18,Training
2803,1078,Grade 1P,2252,2021-01-14,Training
1358,1030,Grade 1P,6777,2021-01-07,Training
5229,1151,Grade 2,17915,2021-01-11,Test
475,1151,Grade 1,1044,2021-01-06,Training
2723,1053,Grade B1,6698,2020-12-29,Training
3386,1052,Grade 2,2054,2020-12-10,Training
3693,1077,Grade 2P,12832,2020-12-23,Training
1401,1019,Grade 1,9240,2021-01-27,Training
3640,1041,Grade 2P,11476,2020-12-04,Training
6041,1045,Grade 1P,5439,2020-12-24,Test
5360,1099,,2289,2021-01-05,Test
5759,1078,Grade B1,998,2021-01-07,Test
3432,1041,Grade 2,1446,2020-12-10,Training
1261,1151,Grade 2P,2449,2020-12-23,Training
3568,1041,Grade 2P,12655,2020-12-19,Training
5765,1077,Grade 1P,5157,2021-01-07,Test
5892,1171,Grade 2P,18070,2021-01-27,Test
1255,1000,Grade 2P,13164,2020-12-23,Training
5909,1171,Grade 1P,6020,2021-01-27,Test
5462,1078,Grade 1,25846,2021-01-18,Test
6488,1151,Grade 2P,18371,2020-12-23,Test
4354,1052,Grade B1,3127,2020-12-04,Training
3340,1072,Grade 2,1123,2020-12-26,Training
2953,1098,Grade 1,13767,2021-01-24,Training
4231,1151,Grade 1,1407,2020-12-31,Training
5366,1001,,34040,2021-01-05,Test
4966,1045,Grade 1P,127,2020-12-24,Training
1857,1041,Grade WP,591,2021-01-04,Training
6627,1000,Grade 1P,18433,2020-12-24,Test
6572,1079,Grade 1P,15671,2020-12-13,Test
2110,1052,Grade 2,1266,2021-01-08,Training
133,1086,Grade 1,1709,2020-12-29,Training
5334,1099,,6335,2020-12-17,Test
5124,1052,Grade 2,6702,2021-01-08,Test
933,1098,Grade A,1471,2021-01-23,Training
828,1098,Grade A,7204,2021-01-23,Training
6133,1039,Grade 1P,5896,2021-01-14,Test
1536,1098,Grade AP,17636,2020-12-13,Training
1219,1084,Grade 2P,8990,2020-12-25,Training
509,1151,Grade 1,2918,2021-01-08,Training
4341,1052,Grade B1,2368,2020-12-04,Training
2001,1041,Grade B1,14934,2020-12-25,Training
3128,1078,Grade 1,25846,2021-01-18,Training
1963,1079,Grade 2,17773,2021-01-23,Training
1389,1098,Grade B1,3264,2020-12-04,Training
899,1098,Grade A,3851,2021-01-23,Training
4980,1045,Grade 1P,127,2020-12-24,Training
460,1019,Grade 2,4816,2021-01-17,Training
5893,1171,Grade 2P,18070,2021-01-27,Test
6256,1079,Grade 1,1932,2021-01-18,Test
3765,1078,Grade AP,2149,2020-12-23,Training
6231,1151,Grade 2,556,2021-01-17,Test
4905,1151,Grade 2,7472,2021-01-10,Training
4804,1151,Grade 1,5151,2021-01-09,Training
4324,1052,Grade B1,2368,2020-12-04,Training
3578,1079,Grade 2P,1257,2021-01-06,Training
4190,1151,Grade 1,8181,2020-12-31,Training
3658,1060,Grade 1,15660,2020-12-25,Training
718,1086,Grade 2,7339,2021-01-23,Training
4242,1151,Grade 1,1407,2020-12-31,Training
2219,1052,Grade 2,3692,2021-01-08,Training
5399,1019,Grade 1,1081,2021-01-13,Test
2943,1052,Grade 1,7827,2021-01-24,Training
1815,1171,Grade 2,134,2020-12-04,Training
3542,1078,Grade WP,16820,2020-12-21,Training
3197,1078,Grade 1,16361,2020-12-16,Training
1832,1171,Grade 2,134,2020-12-04,Training
1160,1000,Grade 2P,20220,2020-12-01,Training
1329,1030,Grade 1P,8574,2021-01-07,Training
4368,1052,Grade B1,3127,2020-12-04,Training
515,1151,Grade 1,3405,2021-01-08,Training
1685,1019,Grade 2,3936,2021-01-07,Training
504,1151,Grade 1,1040,2021-01-08,Training
6122,1098,Grade 1,91,2021-01-23,Test
1861,1041,Grade WP,916,2021-01-04,Training
1393,1098,Grade B1,3264,2020-12-04,Training
5729,1060,Grade B1,6131,2021-01-07,Test
3775,1098,Grade AP,12805,2020-12-23,Training
2406,1078,Grade 2P,2301,2020-12-24,Training
5655,1041,Grade 2P,11853,2020-12-23,Test
3292,1052,Grade 1,6865,2020-12-26,Training
1545,1078,Grade 1P,835,2021-01-21,Training
1222,1098,Grade 2,4095,2020-12-05,Training
2701,1098,Grade 2,4710,2020-12-17,Training
3049,1078,Grade 1,3974,2021-01-06,Training
5626,1060,Grade 1,15660,2020-12-25,Test
1196,1077,Grade 1P,718,2020-12-25,Training
5886,1171,Grade 1P,2785,2021-01-27,Test
5391,1052,Grade 1,7827,2021-01-24,Test
1547,1098,Grade 1P,5110,2021-01-21,Training
3357,1060,Grade 1,4613,2020-12-05,Training
3380,1052,Grade 2,1144,2020-12-10,Training
2559,1086,Grade 2,9822,2020-12-01,Training
958,1151,Grade KP,3405,2021-01-04,Training
4902,1151,Grade 2,7472,2021-01-10,Training
4386,1171,Grade 1P,2785,2021-01-27,Training
737,1086,Grade 2,7339,2021-01-23,Training
6744,1151,Grade 1,15671,2020-12-23,Test
1161,1000,Grade 2P,20220,2020-12-01,Training
6255,1079,Grade 1,1932,2021-01-18,Test
3350,1072,Grade 2,1123,2020-12-26,Training
3038,1019,Grade 1,210,2020-12-23,Training
5403,1098,Grade 1,13258,2021-01-15,Test
5259,1072,Grade 2,3561,2020-12-24,Test
2161,1052,Grade 2,2173,2021-01-08,Training
1067,1079,Grade 1P,5377,2021-01-13,Training
2636,1086,Grade 2,3082,2020-12-01,Training
1172,1041,Grade 2P,15561,2020-12-04,Training
3278,1052,Grade 1,6865,2020-12-26,Training
3692,1078,Grade 2P,5885,2020-12-23,Training
5702,1030,Grade 1P,6777,2021-01-07,Test
2958,1052,Grade 1,6802,2021-01-11,Training
4547,1171,Grade 2,7613,2021-01-27,Training
3196,1078,Grade 1,16361,2020-12-16,Training
5075,1078,Grade 2P,5002,2020-12-01,Training
143,1098,,27660,2020-12-13,Training
6689,1151,,2937,2020-12-01,Test
3633,1041,Grade 2P,12336,2020-12-04,Training
5002,1045,Grade 1P,3182,2020-12-24,Training
2802,1078,Grade 1P,2252,2021-01-14,Training
722,1086,Grade 2,7339,2021-01-23,Training
1824,1171,Grade 2,134,2020-12-04,Training
2522,1052,Grade 1,6078,2020-12-18,Training
4416,1171,Grade 1P,2785,2021-01-27,Training
4227,1151,Grade 1,1407,2020-12-31,Training
400,1079,Grade 1,367,2021-01-24,Training
5845,1052,Grade B1,2368,2020-12-04,Test
6527,1030,Grade 1P,8574,2021-01-07,Test
4548,1171,Grade 2,7613,2021-01-27,Training
1370,1060,Grade B1,6131,2021-01-07,Training
6151,1099,Grade 2,41,2021-01-10,Test
600,1151,Grade 1P,660,2020-12-17,Training
4008,1078,,13081,2021-01-07,Training
5506,1052,Grade 1,5034,2020-12-26,Test
6031,1078,Grade 1P,1128,2021-01-17,Test
5063,1078,Grade 2P,8599,2020-12-01,Training
2934,1045,Grade 2,8734,2021-01-24,Training
2346,1072,Grade 2P,7273,2021-01-03,Training
5758,1078,Grade B1,998,2021-01-07,Test
3822,1078,Grade 1,8987,2020-12-19,Training
3496,1084,Grade 2,7079,2021-01-23,Training
3907,1060,Grade 1P,11039,2021-01-07,Training
4188,1151,Grade 1,8181,2020-12-31,Training
6193,1099,Grade 2,13550,2021-01-24,Test
2148,1052,Grade 2,2173,2021-01-08,Training
6228,1041,Grade 1,147,2020-12-02,Test
5168,1052,Grade 2,3692,2021-01-08,Test
1576,1099,Grade B1,12779,2021-01-18,Training
4135,1077,Grade 1P,9184,2020-12-31,Training
1127,1041,Grade AP,11980,2020-12-31,Training
2806,1078,Grade 1P,2252,2021-01-14,Training
3007,1078,Grade 1,2599,2020-12-23,Training
2524,1052,Grade 1,6078,2020-12-18,Training
6118,1098,Grade 1,91,2021-01-23,Test
3521,1098,Grade A,7204,2021-01-23,Training
680,1041,Grade 1,10431,2020-12-10,Training
2828,1078,Grade 1P,10010,2021-01-14,Training
3404,1052,Grade 2,15521,2020-12-10,Training
733,1086,Grade 2,7339,2021-01-23,Training
417,1000,Grade 1,7263,2021-01-24,Training
3202,1078,Grade 1,16361,2020-12-16,Training
1521,1098,Grade AP,6847,2020-12-13,Training
5859,1052,Grade B1,3127,2020-12-04,Test
830,1098,Grade A,3851,2021-01-23,Training
3323,1072,Grade 2,1123,2020-12-26,Training
4030,1078,Grade B1,4246,2021-01-07,Training
621,1052,Grade 1,6714,2020-12-04,Training
114,1098,Grade 2,4710,2020-12-17,Training
422,1079,Grade 1,16971,2021-01-24,Training
3125,1078,Grade 1,25846,2021-01-18,Training
1630,1000,Grade 1P,14536,2020-12-24,Training
6686,1151,,2937,2020-12-01,Test
4241,1151,Grade 1,1407,2020-12-31,Training
2916,1052,Grade 2,11694,2021-01-27,Training
6304,1041,Grade 1,16864,2020-12-10,Test
2087,1052,Grade 2,6702,2021-01-08,Training
758,1086,Grade 2,7339,2021-01-23,Training
2566,1086,Grade 2,9822,2020-12-01,Training
4025,1078,,13081,2021-01-07,Training
3429,1041,Grade 2,1446,2020-12-10,Training
5840,1052,Grade B1,2368,2020-12-04,Test
4163,1077,Grade 1P,9184,2020-12-31,Training
2464,1078,Grade 2P,7408,2020-12-24,Training
4436,1171,Grade 1P,2785,2021-01-27,Training
1071,1151,Grade 1P,5377,2021-01-13,Training
3969,1060,Grade B1,6131,2021-01-07,Training
5385,1052,Grade 2,5873,2021-01-27,Test
5650,1078,Grade 2P,467,2020-12-23,Test
5501,1052,Grade 1,6714,2020-12-04,Test
5846,1052,Grade B1,2368,2020-12-04,Test
3554,1098,Grade 2,331,2020-12-19,Training
2758,1099,,27660,2020-12-13,Training
5147,1052,Grade 2,2173,2021-01-08,Test
4056,1030,Grade B1,998,2021-01-07,Training
1573,1099,Grade B1,12779,2021-01-18,Training
2447,1078,Grade 2P,2767,2020-12-24,Training
3802,1041,Grade 1P,6836,2021-01-20,Training
6259,1045,Grade 1,4895,2021-01-11,Test
1692,1171,Grade 2,2913,2020-12-04,Training
856,1098,Grade A,3851,2021-01-23,Training
3602,1041,Grade AP,11980,2020-12-31,Training
900,1098,Grade A,3851,2021-01-23,Training
4648,1058,Grade 2,3357,2021-01-27,Training
5992,1060,Grade 1,9580,2021-01-09,Test
340,1079,Grade B1,7912,2020-12-15,Training
2859,1072,,328,2020-12-18,Training
3143,1078,Grade 1,25846,2021-01-18,Training
4667,1041,Grade 2,10688,2020-12-15,Training
1353,1030,Grade 1P,6777,2021-01-07,Training
1020,1151,Grade KP,3405,2021-01-04,Training
2836,1078,Grade 1P,10010,2021-01-14,Training
1636,1000,Grade 1P,14536,2020-12-24,Training
